YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2013,2013,CO,Colorado,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,2205,2205,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-106.13361092099967 38.843840757000464),,8,COPD,COPD5_2,NMBR,RACE,HIS
2018,2018,DC,District of Columbia,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,4139,4139,,,,,Gender,Female,,,,,POINT (-77.036871 38.907192),,11,COPD,COPD5_2,NMBR,GENDER,GENF
2018,2018,DE,Delaware,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,4959,4959,,,,,Gender,Male,,,,,POINT (-75.57774116799965 39.008830667000495),,10,COPD,COPD5_2,NMBR,GENDER,GENM
2013,2013,KY,Kentucky,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,47303,47303,,,,,Gender,Male,,,,,POINT (-84.77497104799966 37.645970271000465),,21,COPD,COPD5_2,NMBR,GENDER,GENM
2017,2017,KY,Kentucky,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,7042,7042,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-84.77497104799966 37.645970271000465),,21,COPD,COPD5_2,NMBR,RACE,BLK
2018,2018,LA,Louisiana,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,,,-,No data available,,,Overall,Overall,,,,,POINT (-92.44568007099969 31.31266064400046),,22,COPD,COPD5_2,NMBR,OVERALL,OVR
2017,2017,MD,Maryland,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,967,967,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-76.60926011099963 39.29058096400047),,24,COPD,COPD5_2,NMBR,RACE,HIS
2014,2014,NC,North Carolina,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,105731,105731,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),,37,COPD,COPD5_2,NMBR,RACE,WHT
2017,2017,NC,North Carolina,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,162877,162877,,,,,Overall,Overall,,,,,POINT (-79.15925046299964 35.466220975000454),,37,COPD,COPD5_2,NMBR,OVERALL,OVR
2016,2016,ND,North Dakota,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,,,-,No data available,,,Overall,Overall,,,,,POINT (-100.11842104899966 47.47531977900047),,38,COPD,COPD5_2,NMBR,OVERALL,OVR
2014,2014,NM,New Mexico,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,16849,16849,,,,,Overall,Overall,,,,,POINT (-106.24058098499967 34.52088095200048),,35,COPD,COPD5_2,NMBR,OVERALL,OVR
2017,2017,NM,New Mexico,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,9954,9954,,,,,Gender,Male,,,,,POINT (-106.24058098499967 34.52088095200048),,35,COPD,COPD5_2,NMBR,GENDER,GENM
2014,2014,PR,Puerto Rico,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,,,-,No data available,,,Gender,Male,,,,,POINT (-66.590149 18.220833),,72,COPD,COPD5_2,NMBR,GENDER,GENM
2016,2016,RI,Rhode Island,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,8872,8872,,,,,Gender,Female,,,,,POINT (-71.52247031399963 41.70828019300046),,44,COPD,COPD5_2,NMBR,GENDER,GENF
2018,2018,RI,Rhode Island,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,7741,7741,,,,,Gender,Male,,,,,POINT (-71.52247031399963 41.70828019300046),,44,COPD,COPD5_2,NMBR,GENDER,GENM
2015,2015,VI,Virgin Islands,SEDD; SID,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis,,,Number,,,-,No data available,,,Overall,Overall,,,,,POINT (-64.896335 18.335765),,78,COPD,COPD5_2,NMBR,OVERALL,OVR
2020,2020,US,United States,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as first-listed diagnosis among Medicare-eligible persons aged >= 65 years,,,Number,2312,2312,,,,,Race/Ethnicity,Hispanic,,,,,,,59,COPD,COPD5_3,NMBR,RACE,HIS
2018,2018,CO,Colorado,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis among Medicare-eligible persons aged >= 65 years,,,Number,14953,14953,,,,,Gender,Male,,,,,POINT (-106.13361092099967 38.843840757000464),,8,COPD,COPD5_4,NMBR,GENDER,GENM
2013,2013,DE,Delaware,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis among Medicare-eligible persons aged >= 65 years,,,Number,4179,4179,,,,,Gender,Male,,,,,POINT (-75.57774116799965 39.008830667000495),,10,COPD,COPD5_4,NMBR,GENDER,GENM
2017,2017,DE,Delaware,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis among Medicare-eligible persons aged >= 65 years,,,Number,4171,4171,,,,,Gender,Male,,,,,POINT (-75.57774116799965 39.008830667000495),,10,COPD,COPD5_4,NMBR,GENDER,GENM
2013,2013,ID,Idaho,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis among Medicare-eligible persons aged >= 65 years,,,Number,3534,3534,,,,,Gender,Female,,,,,POINT (-114.3637300419997 43.682630005000476),,16,COPD,COPD5_4,NMBR,GENDER,GENF
2017,2017,ID,Idaho,CMS Part A Claims Data,Chronic Obstructive Pulmonary Disease,Hospitalization for chronic obstructive pulmonary disease as any diagnosis among Medicare-eligible persons aged >= 65 years,,,Number,8933,8933,,,,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,COPD,COPD5_4,NMBR,OVERALL,OVR
2016,2016,ID,Idaho,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,36,36,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-114.3637300419997 43.682630005000476),,16,CVD,CVD1_4,NMBR,RACE,HIS
2012,2012,MA,Massachusetts,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,2671,2671,,,,,Gender,Male,,,,,POINT (-72.08269067499964 42.27687047000046),,25,CVD,CVD1_4,NMBR,GENDER,GENM
2014,2014,MD,Maryland,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,2048,2048,,,,,Gender,Female,,,,,POINT (-76.60926011099963 39.29058096400047),,24,CVD,CVD1_4,NMBR,GENDER,GENF
2014,2014,MS,Mississippi,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,2397,2397,,,,,Gender,Female,,,,,POINT (-89.53803082499968 32.745510099000455),,28,CVD,CVD1_4,NMBR,GENDER,GENF
2011,2011,SD,South Dakota,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,432,432,,,,,Gender,Male,,,,,POINT (-100.3735306369997 44.353130053000484),,46,CVD,CVD1_4,NMBR,GENDER,GENM
2018,2018,VA,Virginia,NVSS,Cardiovascular Disease,Mortality from heart failure,,,Number,4234,4234,,,,,Gender,Female,,,,,POINT (-78.45789046299967 37.54268067400045),,51,CVD,CVD1_4,NMBR,GENDER,GENF
2016,2016,IA,Iowa,CMS Part A Claims Data,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,,,Number,2654,2654,,,,,Gender,Male,,,,,POINT (-93.81649055599968 42.46940091300047),,19,CVD,CVD2_0,NMBR,GENDER,GENM
2019,2019,UT,Utah,CMS Part A Claims Data,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,,,Number,1324,1324,,,,,Gender,Male,,,,,POINT (-111.58713063499971 39.360700171000474),,49,CVD,CVD2_0,NMBR,GENDER,GENM
2014,2014,MN,Minnesota,SEDD; SID,Cardiovascular Disease,Hospitalization for stroke,,,Number,5273,5273,,,,,Gender,Male,,,,,POINT (-94.79420050299967 46.35564873600049),,27,CVD,CVD3_1,NMBR,GENDER,GENM
2015,2015,US,United States,SEDD; SID,Cardiovascular Disease,Hospitalization for stroke,,,Number,,,-,No data available,,,Overall,Overall,,,,,,,59,CVD,CVD3_1,NMBR,OVERALL,OVR
2016,2016,VT,Vermont,SEDD; SID,Cardiovascular Disease,Hospitalization for stroke,,,Number,1165,1165,,,,,Overall,Overall,,,,,POINT (-72.51764079099962 43.62538123900049),,50,CVD,CVD3_1,NMBR,OVERALL,OVR
2011,2011,US,United States,PRAMS,Cardiovascular Disease,Pre-pregnancy hypertension,,%,Crude Prevalence,,,-,No data available,,,Overall,Overall,,,,,,,59,CVD,CVD8_0,CRDPREV,OVERALL,OVR
2018,2018,SC,South Carolina,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death,,,Number,2657,2657,,,,,Gender,Male,,,,,POINT (-81.04537120699968 33.998821303000454),,45,DIA,DIA1_1,NMBR,GENDER,GENM
2018,2018,VT,Vermont,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death,,,Number,329,329,,,,,Gender,Female,,,,,POINT (-72.51764079099962 43.62538123900049),,50,DIA,DIA1_1,NMBR,GENDER,GENF
2014,2014,WI,Wisconsin,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death,,,Number,2645,2645,,,,,Gender,Male,,,,,POINT (-89.81637074199966 44.39319117400049),,55,DIA,DIA1_1,NMBR,GENDER,GENM
2011,2011,AL,Alabama,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,35,35,,,,,Gender,Female,,,,,POINT (-86.63186076199969 32.84057112200048),,1,DIA,DIA1_2,NMBR,GENDER,GENF
2012,2012,AL,Alabama,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,86,86,,,,,Overall,Overall,,,,,POINT (-86.63186076199969 32.84057112200048),,1,DIA,DIA1_2,NMBR,OVERALL,OVR
2013,2013,AL,Alabama,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,36,36,,,,,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,1,DIA,DIA1_2,NMBR,GENDER,GENM
2016,2016,AL,Alabama,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,58,58,,,,,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,1,DIA,DIA1_2,NMBR,GENDER,GENM
2017,2017,AL,Alabama,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,51,51,,,,,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,1,DIA,DIA1_2,NMBR,GENDER,GENM
2017,2017,AZ,Arizona,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,118,118,,,,,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,DIA,DIA1_2,NMBR,OVERALL,OVR
2017,2017,IA,Iowa,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,55,55,,,,,Overall,Overall,,,,,POINT (-93.81649055599968 42.46940091300047),,19,DIA,DIA1_2,NMBR,OVERALL,OVR
2012,2012,IL,Illinois,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,81,81,,,,,Gender,Male,,,,,POINT (-88.99771017799969 40.48501028300046),,17,DIA,DIA1_2,NMBR,GENDER,GENM
2015,2015,IL,Illinois,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,74,74,,,,,Gender,Male,,,,,POINT (-88.99771017799969 40.48501028300046),,17,DIA,DIA1_2,NMBR,GENDER,GENM
2010,2010,IN,Indiana,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,25,25,,,,,Gender,Male,,,,,POINT (-86.14996019399968 39.766910452000445),,18,DIA,DIA1_2,NMBR,GENDER,GENM
2020,2020,LA,Louisiana,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,Number,Number,55,55,,,,,Gender,Male,,,,,POINT (-92.44568007099969 31.31266064400046),,22,DIA,DIA1_2,NMBR,GENDER,GENM
2013,2013,MD,Maryland,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,33,33,,,,,Gender,Male,,,,,POINT (-76.60926011099963 39.29058096400047),,24,DIA,DIA1_2,NMBR,GENDER,GENM
2014,2014,MD,Maryland,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,41,41,,,,,Gender,Male,,,,,POINT (-76.60926011099963 39.29058096400047),,24,DIA,DIA1_2,NMBR,GENDER,GENM
2011,2011,MI,Michigan,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,99,99,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,DIA,DIA1_2,NMBR,OVERALL,OVR
2017,2017,UT,Utah,NVSS,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,,,Number,31,31,,,,,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),,49,DIA,DIA1_2,NMBR,OVERALL,OVR
2017,2017,FL,Florida,SEDD; SID,Diabetes,Amputation of a lower extremity attributable to diabetes,,,Number,2317,2317,,,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.92896053899966 28.932040377000476),,12,DIA,DIA4_0,NMBR,RACE,BLK
2017,2017,LA,Louisiana,SEDD; SID,Diabetes,Amputation of a lower extremity attributable to diabetes,,,Number,,,-,No data available,,,Gender,Male,,,,,POINT (-92.44568007099969 31.31266064400046),,22,DIA,DIA4_0,NMBR,GENDER,GENM
2014,2014,MN,Minnesota,SEDD; SID,Diabetes,Amputation of a lower extremity attributable to diabetes,,,Number,903,903,,,,,Gender,Male,,,,,POINT (-94.79420050299967 46.35564873600049),,27,DIA,DIA4_0,NMBR,GENDER,GENM
2010,2010,NE,Nebraska,SEDD; SID,Diabetes,Amputation of a lower extremity attributable to diabetes,,,Number,394,394,,,,,Overall,Overall,,,,,POINT (-99.36572062299967 41.6410409880005),,31,DIA,DIA4_0,NMBR,OVERALL,OVR
2014,2014,NE,Nebraska,SEDD; SID,Diabetes,Amputation of a lower extremity attributable to diabetes,,,Number,314,314,,,,,Gender,Male,,,,,POINT (-99.36572062299967 41.6410409880005),,31,DIA,DIA4_0,NMBR,GENDER,GENM
2018,2018,NV,Nevada,SEDD; SID,Diabetes,Amputation of a lower extremity attributable to diabetes,,,Number,1081,1081,,,,,Overall,Overall,,,,,POINT (-117.07184056399967 39.493240390000494),,32,DIA,DIA4_0,NMBR,OVERALL,OVR
2014,2014,OK,Oklahoma,SEDD; SID,Diabetes,Amputation of a lower extremity attributable to diabetes,,,Number,,,-,No data available,,,Overall,Overall,,,,,POINT (-97.52107021399968 35.47203135600046),,40,DIA,DIA4_0,NMBR,OVERALL,OVR
2013,2013,OR,Oregon,SEDD; SID,Diabetes,Amputation of a lower extremity attributable to diabetes,,,Number,736,736,,,,,Gender,Male,,,,,POINT (-120.15503132599969 44.56744942400047),,41,DIA,DIA4_0,NMBR,GENDER,GENM
2010,2010,SD,South Dakota,SEDD; SID,Diabetes,Amputation of a lower extremity attributable to diabetes,,,Number,106,106,,,,,Gender,Male,,,,,POINT (-100.3735306369997 44.353130053000484),,46,DIA,DIA4_0,NMBR,GENDER,GENM
2016,2016,VA,Virginia,SEDD; SID,Diabetes,Amputation of a lower extremity attributable to diabetes,,,Number,,,-,No data available,,,Gender,Male,,,,,POINT (-78.45789046299967 37.54268067400045),,51,DIA,DIA4_0,NMBR,GENDER,GENM
2015,2015,GU,Guam,SEDD; SID,Diabetes,Hospitalization with diabetes as a listed diagnosis,,,Number,,,-,No data available,,,Gender,Female,,,,,POINT (144.793731 13.444304),,66,DIA,DIA9_0,NMBR,GENDER,GENF
2016,2016,GU,Guam,SEDD; SID,Diabetes,Hospitalization with diabetes as a listed diagnosis,,,Number,,,-,No data available,,,Gender,Male,,,,,POINT (144.793731 13.444304),,66,DIA,DIA9_0,NMBR,GENDER,GENM
2018,2018,ID,Idaho,SEDD; SID,Diabetes,Hospitalization with diabetes as a listed diagnosis,,,Number,,,-,No data available,,,Gender,Male,,,,,POINT (-114.3637300419997 43.682630005000476),,16,DIA,DIA9_0,NMBR,GENDER,GENM
2016,2016,MS,Mississippi,SEDD; SID,Diabetes,Hospitalization with diabetes as a listed diagnosis,,,Number,40353,40353,,,,,Gender,Male,,,,,POINT (-89.53803082499968 32.745510099000455),,28,DIA,DIA9_0,NMBR,GENDER,GENM
2018,2018,NJ,New Jersey,SEDD; SID,Diabetes,Hospitalization with diabetes as a listed diagnosis,,,Number,30025,30025,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-74.27369128799967 40.13057004800049),,34,DIA,DIA9_0,NMBR,RACE,HIS
2010,2010,NM,New Mexico,SEDD; SID,Diabetes,Hospitalization with diabetes as a listed diagnosis,,,Number,35085,35085,,,,,Overall,Overall,,,,,POINT (-106.24058098499967 34.52088095200048),,35,DIA,DIA9_0,NMBR,OVERALL,OVR
2018,2018,OH,Ohio,SEDD; SID,Diabetes,Hospitalization with diabetes as a listed diagnosis,,,Number,,,-,No data available,,,Overall,Overall,,,,,POINT (-82.40426005599966 40.06021014100048),,39,DIA,DIA9_0,NMBR,OVERALL,OVR
2013,2013,SC,South Carolina,SEDD; SID,Diabetes,Hospitalization with diabetes as a listed diagnosis,,,Number,120822,120822,,,,,Overall,Overall,,,,,POINT (-81.04537120699968 33.998821303000454),,45,DIA,DIA9_0,NMBR,OVERALL,OVR
2015,2015,UT,Utah,SEDD; SID,Diabetes,Hospitalization with diabetes as a listed diagnosis,,,Number,,,-,No data available,,,Gender,Female,,,,,POINT (-111.58713063499971 39.360700171000474),,49,DIA,DIA9_0,NMBR,GENDER,GENF
2018,2018,WA,Washington,SEDD; SID,Diabetes,Hospitalization with diabetes as a listed diagnosis,,,Number,66866,66866,,,,,Gender,Male,,,,,POINT (-120.47001078999972 47.52227862900048),,53,DIA,DIA9_0,NMBR,GENDER,GENM
2018,2018,WI,Wisconsin,SEDD; SID,Diabetes,Hospitalization with diabetes as a listed diagnosis,,,Number,126046,126046,,,,,Overall,Overall,,,,,POINT (-89.81637074199966 44.39319117400049),,55,DIA,DIA9_0,NMBR,OVERALL,OVR
2018,2018,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,,%,Crude Prevalence,39.2,39.2,,,35.2,43.2,Gender,Male,,,,,,,59,DIS,DIS1_0,CRDPREV,GENDER,GENM
2014,2014,ID,Idaho,NVSS,Asthma,Asthma mortality rate,,,Number,22,22,,,,,Overall,Overall,,,,,POINT (-114.3637300419997 43.682630005000476),,16,AST,AST4_1,NMBR,OVERALL,OVR
2012,2012,AL,Alabama,NVSS,Asthma,Asthma mortality rate,,,Number,20,20,,,,,Gender,Male,,,,,POINT (-86.63186076199969 32.84057112200048),,1,AST,AST4_1,NMBR,GENDER,GENM
2010,2010,MO,Missouri,NVSS,Asthma,Asthma mortality rate,,,Number,34,34,,,,,Gender,Male,,,,,POINT (-92.56630005299968 38.635790776000476),,29,AST,AST4_1,NMBR,GENDER,GENM
2012,2012,CA,California,NVSS,Asthma,Asthma mortality rate,,,Number,384,384,,,,,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),,6,AST,AST4_1,NMBR,OVERALL,OVR
2017,2017,MD,Maryland,NVSS,Asthma,Asthma mortality rate,,,Number,68,68,,,,,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),,24,AST,AST4_1,NMBR,OVERALL,OVR
2012,2012,AZ,Arizona,NVSS,Asthma,Asthma mortality rate,,,Number,80,80,,,,,Overall,Overall,,,,,POINT (-111.76381127699972 34.865970280000454),,4,AST,AST4_1,NMBR,OVERALL,OVR
2010,2010,WI,Wisconsin,NVSS,Asthma,Asthma mortality rate,,,Number,23,23,,,,,Gender,Male,,,,,POINT (-89.81637074199966 44.39319117400049),,55,AST,AST4_1,NMBR,GENDER,GENM
2012,2012,WA,Washington,NVSS,Asthma,Asthma mortality rate,,,Number,53,53,,,,,Gender,Female,,,,,POINT (-120.47001078999972 47.52227862900048),,53,AST,AST4_1,NMBR,GENDER,GENF
2012,2012,US,United States,PRAMS,Reproductive Health,Folic acid supplementation,,%,Crude Prevalence,33.1,33.1,,,32.3,33.9,Overall,Overall,,,,,,,59,RPH,RPH3_0,CRDPREV,OVERALL,OVR
2019,2019,US,United States,STATE,Tobacco,Sale of cigarette packs,,pack sales per capita,Number,,,-,No data available,,,Overall,Overall,,,,,,,59,TOB,TOB10_0,NMBR,OVERALL,OVR
2017,2017,MA,Massachusetts,NVSS,Alcohol,Chronic liver disease mortality,,,Number,251,251,,,,,Gender,Female,,,,,POINT (-72.08269067499964 42.27687047000046),,25,ALC,ALC6_0,NMBR,GENDER,GENF
2012,2012,NM,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,"cases per 100,000",Age-adjusted Rate,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-106.24058098499967 34.52088095200048),,35,ALC,ALC6_0,AGEADJRATE,RACE,API
2015,2015,CO,Colorado,PRAMS,Alcohol,Alcohol use before pregnancy,,%,Crude Prevalence,18.8,18.8,&,"Less than 60 respondents, interpret with caution",9,35.1,Race/Ethnicity,Asian or Pacific Islander,,,,,POINT (-106.13361092099967 38.843840757000464),,8,ALC,ALC1_2,CRDPREV,RACE,API
2020,2020,HI,Hawaii,NVSS,Alcohol,Chronic liver disease mortality,,,Number,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-157.85774940299973 21.304850435000446),,15,ALC,ALC6_0,NMBR,RACE,AIAN
2013,2013,IL,Illinois,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,,,,POINT (-88.99771017799969 40.48501028300046),,17,ALC,ALC1_1,CRDPREV,RACE,AIAN
2011,2011,NJ,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,,Number,784,784,,,,,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),,34,ALC,ALC6_0,NMBR,OVERALL,OVR
2017,2017,ME,Maine,YRBSS,Alcohol,Alcohol use among youth,,%,Crude Prevalence,22.2,22.2,,,20.8,23.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-68.98503133599962 45.254228894000505),,23,ALC,ALC1_1,CRDPREV,RACE,WHT
2012,2012,MI,Michigan,Legal Research,Alcohol,Local authority to regulate alcohol outlet density,,,Local control of the regulation of alcohol outlet density,Category 4 - State had mixed alcohol retail licensing policies,,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),,26,ALC,ALC10_0,LCLCNTRLALC,OVERALL,OVR
